Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,SMA_50,EMA_50,RSI,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Low,BB_Mid,BB_Width,Log_Return,Volatility_20
2010-02-23,6.0108370436022485,6.050809222678073,5.881904846891004,5.922477722167969,575094800,6.005998373031616,6.00455785357229,,,43.10266803345485,-0.049009550707557636,-0.07329201749512468,0.024282466787567042,6.232550852958688,5.714017588432302,5.973284220695495,8.68087379351273,-0.016906697352302113,0.018854793529816415
2010-02-24,5.957638536008678,6.054112631390577,5.945917140473288,6.030670642852783,460566400,6.019432306289673,6.009305633441471,,,48.713333233205915,-0.04335780013640189,-0.06730517402338013,0.023947373886978235,6.206779776083308,5.7239199061524095,5.965349841117859,8.094409930540039,0.018103326790135738,0.01905218906102236
2010-02-25,5.93209636317556,6.096793086715012,5.917369873796067,6.07094669342041,665126000,6.040109777450562,6.020513098892187,,,50.66372357226414,-0.03522278012641067,-0.06088869524398624,0.025665915117575572,6.166909020051311,5.746118981733967,5.956514000892639,7.064367484980055,0.006656333307661325,0.018981559939844787
2010-02-26,6.082366451119776,6.16621754725171,6.070945999720931,6.149687767028809,507460800,6.0579921245574955,6.043999402189754,,,54.32111696887797,-0.022166450541543092,-0.053144246303497615,0.030977795761954523,6.190919311514716,5.738127605446954,5.964523458480835,7.591414623811171,0.012886755358076195,0.01660257949228946
2010-03-01,6.183647336782919,6.296350682231176,6.174631277805684,6.2810235023498535,550093600,6.0838686466217045,6.087094693127953,,,59.68891380025001,-0.001207598612785965,-0.042756916765355285,0.04154931815256932,6.237559514747622,5.742369169486996,5.989964342117309,8.266999884770405,0.021131634341013842,0.014502736891935156
2010-03-02,6.309274903313585,6.336323887191399,6.243456337861996,6.2768168449401855,566546400,6.100248098373413,6.121589629821085,,,59.44794746300455,0.014891342319945267,-0.031227264948295176,0.04611860726824044,6.279841066426519,5.742524312906978,6.011182689666748,8.938619590504057,-0.0006699651294616442,0.0143598737226748
2010-03-03,6.27952247658583,6.307472710239651,6.249468401498559,6.291243076324463,372052800,6.120624732971192,6.152435711003517,,,60.04367634413969,0.02848558125436451,-0.01928469570776324,0.04777027696212775,6.319715205081499,5.74313321983,6.031424212455749,9.559632434090364,0.0022956984308557774,0.014351834510323534
2010-03-04,6.289740079117296,6.339028465074331,6.270204010676627,6.332716941833496,366041200,6.14400691986084,6.185214116608968,,,61.781921268842105,0.04212017275351165,-0.007003722015508262,0.04912389476901992,6.364419372462925,5.732931320286098,6.0486753463745115,10.440104915786762,0.006570682205085959,0.014011148073591334
2010-03-05,6.459847458793137,6.602905460135802,6.450530447121359,6.58036470413208,899620400,6.195940637588501,6.257059677976806,,,70.13629216790737,0.07207792009143699,0.008812606405880788,0.0632653136855562,6.455672715511563,5.722523714694736,6.089098215103149,12.04035433355885,0.038360809172853956,0.012880105299004619
2010-03-08,6.6122197462777335,6.614623734274845,6.5593243862765105,6.5842695236206055,429889600,6.252021741867066,6.316552377184769,,,70.24673328587453,0.09503918443116,0.02605792201093663,0.06898126242022337,6.5358787238792715,5.7133055984779055,6.1245921611785885,13.430659605636071,0.0005932287271314119,0.012672222721766938
2010-03-09,6.561130096206065,6.76219240728012,6.548507449186479,6.702685356140137,920259200,6.330042505264283,6.386758373358472,,,73.45297604531186,0.12139198860849909,0.045124735330449126,0.07626725327804997,6.627994443697955,5.708046434597944,6.168020439147949,14.91480156682316,0.017824846833912326,0.012584844466125227
2010-03-10,6.7270286512813575,6.776617988763062,6.708094482240464,6.757382869720459,596218000,6.40271372795105,6.454144645424287,,,74.80362446401561,0.14501872243921987,0.06510353275220328,0.0799151896870166,6.719864335192614,5.7022816990481076,6.211073017120361,16.3833629606288,0.008127420121352664,0.01255899813840843
2010-03-11,6.729433098879419,6.777218341827393,6.71170072335993,6.777218341827393,405700400,6.473340892791748,6.512885317497578,,,75.29450927873243,0.16345937808789657,0.08477470181934194,0.07868467626855463,6.795769033598536,5.717681636643774,6.256725335121155,17.23085702520912,0.0029310780565759745,0.0122635415167367
2010-03-12,6.833419463700351,6.8442392177981946,6.78473217532668,6.810278415679932,416323600,6.53939995765686,6.56695678989437,,,76.12925362192806,0.1786816711332122,0.10355609568211599,0.07512557545109622,6.87181282159909,5.725579260615265,6.298696041107178,18.197950075748402,0.004866258985358133,0.012004182022503015
2010-03-15,6.773611115565845,6.77721689711527,6.619432856167425,6.727327823638916,493502800,6.584030389785767,6.5961151596661045,,,69.76029184007709,0.1819545694972584,0.11923579044514448,0.06271877905211393,6.921276588520383,5.746622447887088,6.3339495182037355,18.545366319345398,-0.012254992312833436,0.012704939202293947
2010-03-16,6.737548273644507,6.761591372833132,6.6873578325998615,6.745662689208984,446908000,6.630914974212646,6.623305619582991,6.219936017990112,6.3164571549561215,70.35072944171132,0.18390786011858573,0.13217020437983273,0.051737655738753,6.969808754782668,5.761354317803392,6.36558153629303,18.984195396592373,0.0027217234170792137,0.01252057009550675
2010-03-17,6.759185519214134,6.805769364914497,6.710197685128778,6.735743522644043,450956800,6.675365018844604,6.643748874685,6.226012973785401,6.33289975761055,69.5594413432416,0.18255112740226664,0.14224638898431952,0.04030473841794713,7.008587666426704,5.7874020853890915,6.397994875907898,19.087004674481275,-0.0014715331915660472,0.012430948866514515
2010-03-18,6.73514311464194,6.762192504214614,6.690362952527392,6.751673698425293,342109600,6.717260694503784,6.663371569910508,6.232186117172241,6.349322265093481,70.14031452486233,0.18067858869935538,0.14993282892732668,0.030745759772028702,7.0435677024488506,5.817699911915774,6.430633807182312,19.06293885314876,0.002362228872709809,0.012424840836660147
2010-03-19,6.755880312712709,6.769404604093275,6.648886972770194,6.679542541503906,559445600,6.727178478240967,6.666311746563853,6.238966302871704,6.362272079854675,64.16936421390623,0.1713984323121851,0.15422594960429836,0.017172482707886738,7.0589971721022415,5.864121943727227,6.461559557914734,18.492056254614532,-0.010740926078088187,0.01267944985196908
2010-03-22,6.626046134719323,6.7922459600216145,6.616428575995156,6.754677772521973,456419600,6.7442193031311035,6.682378296738056,6.247483654022217,6.377660538390648,67.29274711465459,0.16816808967054886,0.15701437761754847,0.011153712053000392,7.072909208121829,5.923331836876339,6.498120522499084,17.69092104809683,0.011185764812320512,0.012474831617084445
2010-03-23,6.781425835510742,6.875796531431078,6.735142133738347,6.863173484802246,602431200,6.760268115997315,6.715250149113363,6.257329359054565,6.396700261779339,71.19719104372165,0.1723756775871168,0.16008663761146216,0.012289039975654642,7.076109879576385,6.014200741685213,6.545155310630799,16.224353548439012,0.015934673677045437,0.011458577625056763
2010-03-24,6.841536155146517,6.9184750402477535,6.837628619613421,6.893529891967773,597780400,6.773882818222046,6.747664647814164,6.2689062595367435,6.4161837766886896,72.19724944400947,0.1761294193744165,0.16329519396405306,0.012834225410363442,7.084082065232853,6.092514480940243,6.588298273086548,15.050435532695936,0.00441333299212312,0.011189441452619001
2010-03-25,6.940112915300371,6.9416160603348,6.799759456260702,6.811781406402588,542284400,6.777339124679566,6.759322240284787,6.2802847957611085,6.431697409226489,65.59246704338014,0.17054196558007195,0.16474454828725688,0.005797417292815077,7.068929479546357,6.181750537924957,6.625340008735657,13.390693012760627,-0.01192960207745845,0.01193875974785944
2010-03-26,6.880906925579943,6.971069145464255,6.868884975248674,6.939512729644775,640875200,6.7902625560760494,6.792084147441148,6.292456741333008,6.451611735517401,70.18246029348913,0.1744102259647331,0.16667768382275214,0.007732542141980964,7.071064284330914,6.258598229401995,6.664831256866455,12.190346966277268,0.0185778873901913,0.012182965884782668
2010-03-29,7.00262542656534,7.028771961236219,6.961150506006988,6.9842915534973145,540744400,6.81595892906189,6.827030948542269,6.306257619857788,6.472501140144065,71.61217876595566,0.17902543328608367,0.16914723371541845,0.009878199570665214,7.088618784800227,6.311370534047429,6.699994659423828,11.600729407441623,0.006432003397826259,0.011656724385541497
2010-03-30,7.1108209573573555,7.137269249018582,7.040193200471269,7.088280200958252,527310000,6.850220680236816,6.874530812617902,6.324242067337036,6.496649338607367,74.65182692417422,0.1888965512608225,0.17309709722449926,0.01579945403632324,7.113101346336334,6.368034308113129,6.740567827224732,11.053475869108913,0.014779180674499771,0.011751335932559694
2010-03-31,7.077461418341242,7.111122078733144,7.046505295667688,7.062734127044678,430659600,6.88291974067688,6.908749597059133,6.3362397193908695,6.518848742075497,72.59535397896292,0.19243980245292924,0.17696563827018524,0.015474164182743999,7.115607707902999,6.442677051618485,6.779142379760742,9.926486546344874,-0.003610497604247922,0.011924350857216158
2010-04-01,7.135165218695701,7.174836052301196,6.995112698364829,7.0918869972229,603145200,6.916941070556641,6.942047306179818,6.350809965133667,6.5413208305126505,73.49275985742551,0.19534839286035943,0.1806421891882201,0.014706203672139345,7.112309673280892,6.521892091779533,6.817100882530212,8.660830926154963,0.004119207592222285,0.011928434241591129
2010-04-05,7.062133710166944,7.168224617439328,7.055821784710631,7.167623519897461,684507600,6.9657491683959964,6.983061163219389,6.3690949726104735,6.565881720292447,75.71744155543205,0.20144267042585717,0.1848022854357475,0.01664038499010967,7.158014655765458,6.534912990871506,6.846463823318482,9.101072918427167,0.010622697710251525,0.009234773856332682
2010-04-06,7.1589073968499175,7.220217735829615,7.122842349944207,7.1991801261901855,447017200,7.010199403762817,7.02235552012317,6.394214277267456,6.59071695189628,76.59871892109163,0.2064390824629072,0.18912964484117947,0.017309437621727736,7.200343007853867,6.5540756990400535,6.87720935344696,9.397231865420743,0.004392996218150115,0.00919405578448416
2010-04-07,7.1994799244308725,7.270708769817774,7.172731488661108,7.231037139892578,628502000,7.046985769271851,7.060297632808517,6.416772966384888,6.615827547503978,77.487001156002,0.21054236840024032,0.19341218955299166,0.017130178847248656,7.250860146550091,6.556393738719075,6.903626942634583,10.059442863898308,0.00441532720812603,0.008640744916627127
2010-04-08,7.22622951776857,7.259289080913149,7.154099415901589,7.211503028869629,572989200,7.078783082962036,7.087789523001446,6.4372158622741695,6.639187370302631,75.59220868145937,0.20979957367238722,0.19668966637687077,0.013109907295516449,7.291283245611171,6.561382655572911,6.926332950592041,10.538052317797849,-0.0027050813369907684,0.008694139299282798
2010-04-09,7.255980976932081,7.269806216057359,7.2268281565649355,7.2667999267578125,334182800,7.124284934997559,7.120336869138967,6.45759859085083,6.663799627418521,77.28548583970328,0.21123788220805562,0.19959930954310776,0.01163857266494786,7.337500968927858,6.564123090749265,6.950812029838562,11.126439254271638,0.0076386254566027205,0.008748544941194397
2010-04-12,7.279122587069126,7.305269922702446,7.2674015890357735,7.281827926635742,333026400,7.158516454696655,7.1496988795929255,6.483445177078247,6.688036031309392,77.73750669028172,0.21115630760708282,0.20191070915590278,0.009245598451180032,7.38092254419866,6.567856466574045,6.974389505386353,11.657881696981228,0.0020659000112249817,0.008747725719600903
2010-04-13,7.268905463899068,7.297156242003299,7.246363907868397,7.286035537719727,306210800,7.188690853118897,7.174487362888707,6.513721771240235,6.711486992345092,77.87029192694008,0.2090217060818862,0.20333290854109948,0.005688797540786716,7.413863860720836,6.5907859214599505,7.002324891090393,11.754352333867743,0.0005776565947754879,0.007980018507613384
2010-04-14,7.37168965057286,7.387618329690917,7.335324463305804,7.384011745452881,404076400,7.21826400756836,7.2125827051731015,6.544353008270264,6.73786051207481,80.74958461094772,0.21278304959405592,0.2052229367516908,0.00756011284236513,7.459978532324613,6.608506155480563,7.034242343902588,12.104677877385365,0.01335751175248074,0.008241226817888
2010-04-15,7.386716993056209,7.484393319234319,7.378602579006526,7.481087684631348,376784800,7.2600993633270265,7.2614017923473275,6.576246509552002,6.767006675704478,83.09633389027623,0.22104904265521785,0.20838815793239623,0.01266088472282162,7.516267649602974,6.6267514544009325,7.071509552001953,12.578872851132875,0.013061105936981107,0.0083253117229638
2010-04-16,7.470568251081303,7.54780806893034,7.349750874821931,7.435405254364014,750545600,7.294451189041138,7.29303878544127,6.605200729370117,6.793218384671518,78.2613376889209,0.22136198816437158,0.21098292397879131,0.010379064185580267,7.551969475147574,6.659422784450204,7.105696129798889,12.561002812297748,-0.006125109069033586,0.008688513854289153
2010-04-19,7.4242843699059256,7.450130754074272,7.266198973003691,7.4254865646362305,566924400,7.320237493515014,7.317120199840353,6.6382723140716555,6.81801321525837,77.21087045463955,0.21829329514437745,0.21244499821190857,0.005848296932468883,7.5645705862618025,6.721416075649208,7.142993330955505,11.80393809075287,-0.0013348715974003391,0.00803142703442783
2010-04-20,7.469667523642324,7.491006083142144,7.30196533760902,7.350953578948975,738326400,7.335414838790894,7.323271723314648,6.667803573608398,6.838912837363885,69.6458613534005,0.20745572431725812,0.2114471434329785,-0.003991419115720374,7.563529058443276,6.782085184110436,7.172807121276856,10.894533494631775,-0.010088169690535762,0.008598707988856109
2010-04-21,7.778021125187731,7.821600279434835,7.6857546932950696,7.79064416885376,982391200,7.391375541687012,7.408248531594486,6.706934061050415,6.876235634677213,81.29133472748423,0.23167561503693612,0.21549283775377004,0.016182777283166083,7.667769040516025,6.770592270442838,7.219180655479431,12.427681379495901,0.05809350478751715,0.014654349524151936
2010-04-22,7.761196369082187,8.01695742889777,7.699885204425619,8.00854206085205,793424800,7.4710794448852536,7.517392809641316,6.749178276062012,6.920639808252698,84.47095053634573,0.2653933029677509,0.22547293079656622,0.03992037217118466,7.815493581816189,6.734368946031101,7.274931263923645,14.860960146061867,0.02758518140920273,0.015391651362466277
2010-04-23,8.054222654117124,8.180149797873456,8.02446952543594,8.13957691192627,796955600,7.5583571434021,7.630517191874944,6.794686374664306,6.968441263298721,86.01068798792308,0.29923879242410756,0.2402261031220745,0.059012689302033045,7.958733439219531,6.723908639180127,7.341321039199829,16.820198891261043,0.016229472603143485,0.014797605060125233
2010-04-26,8.171126879801951,8.188557892939901,8.060226472642336,8.099597930908203,479068800,7.6401341438293455,7.7158045989719,6.837261047363281,7.012800348303014,83.29699496102442,0.31915657864147473,0.25601219822595456,0.06314438041552017,8.070478694792268,6.728171903733732,7.399325299263,18.140934974060873,-0.00492377995489595,0.01492160359413109
2010-04-27,8.032581043232902,8.049711918121588,7.829715884175617,7.875397682189941,709343600,7.6990703582763675,7.7448215231933615,6.874323835372925,7.046627694729953,69.96543710860331,0.31323964967024587,0.26745768851481283,0.04578196115543304,8.117218975120329,6.770542236274935,7.443880605697632,18.091057744997045,-0.02807073952454222,0.016937746516361346
2010-04-28,7.911767203375474,7.934307162465951,7.706196613012162,7.862177848815918,758402400,7.746886968612671,7.766159036942917,6.909306945800782,7.078610053713716,69.26152539170923,0.30397962288893066,0.27476207538963643,0.029217547499294227,8.158666880724033,6.806484095456998,7.482575488090515,18.07108778814471,-0.0016800346987896912,0.01688872776518089
2010-04-29,7.904847312838661,8.114625404732786,7.8744931103110245,8.073752403259277,558840800,7.806153440475464,7.822085103545891,6.949032459259033,7.117635243891974,73.80399334188692,0.3101382031396325,0.28183730093963566,0.028300902199996814,8.227044745052263,6.839208058750227,7.533126401901245,18.423116940554284,0.026554707964261005,0.0174014497873383
2010-04-30,8.093892665248282,8.131761005521238,7.844143473511656,7.846848011016846,542463600,7.847297716140747,7.826587450358792,6.98399151802063,7.146231822994911,63.04388426026537,0.2933283278507348,0.28413550632185547,0.009192821528879347,8.246573211502783,6.895175693679103,7.570874452590942,17.84995281966667,-0.028506432126165458,0.019101269677721813
2010-05-03,7.929494785911375,8.050914041744125,7.900642113412621,8.00493049621582,454342000,7.905242109298706,7.859013458696433,7.022869577407837,7.17990628076828,66.68777986538566,0.28942599329153573,0.28519360371579155,0.004232389575744178,8.287066613810838,6.938412989002883,7.61273980140686,17.715745710351474,0.019945739962892013,0.019356277520570182
2010-05-04,7.900946425877894,7.91296757411419,7.716413494229755,7.774417400360107,723819600,7.947588491439819,7.843632357180737,7.05788875579834,7.203220442320901,57.74646224177661,0.26468179767641953,0.28109124250791717,-0.016409444831497644,8.291447262006786,6.991556068223927,7.6415016651153564,17.010939089591044,-0.02921914103639863,0.020860405462152835
2010-05-05,7.60460918536856,7.758185943062753,7.475375665942273,7.693569183349609,883103200,7.937880992889404,7.816348143756896,7.093310585021973,7.222449804714183,54.96300070232333,0.23582957243095848,0.27203890849252543,-0.036209336061566955,8.286830726302998,7.042425808273417,7.664628267288208,16.23568521046957,-0.010453713911670093,0.021102512657736033
2010-05-06,7.628654925316913,7.761494272349065,5.988297046263176,7.400844573974609,1285860800,7.87711124420166,7.740802040160116,7.120714063644409,7.229445678018514,46.2672513442305,0.18718578526649932,0.2550682838473202,-0.0678824985808209,8.27378632232308,7.074404366763836,7.674095344543457,15.628968649862362,-0.038790683600687895,0.023075431293555715
2010-05-07,7.324506986653353,7.410461530103634,6.768503781845047,7.08858060836792,1676018400,7.772011613845825,7.622216325288806,7.1410667419433596,7.223921557640059,39.151340005534735,0.12203143869020394,0.22846091481589698,-0.10642947612569303,8.293435313650493,7.036933443597431,7.665184378623962,16.392324150180798,-0.04310900109468158,0.025047142514572598
2010-05-10,7.5210627545613,7.653301037139305,7.469369155398212,7.633464813232422,984306400,7.725398302078247,7.624261504914918,7.170742282867431,7.239982077467211,52.79453631132555,0.1130604605504999,0.20538082396281757,-0.09232036341231767,8.286315346614069,7.079217099293524,7.682766222953797,15.71176594849519,0.07405672196355857,0.030192002665172926
2010-05-11,7.568846382070022,7.810782909649687,7.528574454587402,7.709500789642334,848906800,7.7088086128234865,7.639759556683538,7.199311828613281,7.258394575983883,54.33327395474902,0.11080902610279875,0.1864664643908138,-0.07565743828801505,8.279389063328178,7.128489907771675,7.703939485549927,14.939099115656534,0.009911590869175728,0.030235143840548526
2010-05-12,7.791245497611266,7.908156935033827,7.77501747295331,7.876900672912598,654379600,7.710280895233154,7.68287612327064,7.2313135051727295,7.282649717039911,57.60941385512761,0.12113613765276554,0.17340039904320417,-0.05226426139043863,8.28914185427091,7.168026009574914,7.728583931922913,14.506096518732594,0.021481073826833254,0.030437974203799196
2010-05-13,7.910860806941038,7.964357668260915,7.705891426927827,7.764798164367676,599712400,7.679385471343994,7.697771039833737,7.260784606933594,7.301557499288059,54.77545575294339,0.11890406040596346,0.16250113131575605,-0.04359707090979259,8.291797400176332,7.193741511643125,7.742769455909729,14.181694221763339,-0.014334047616223944,0.03058835634374782
2010-05-14,7.668623929854107,7.708295550834401,7.498517399272815,7.628351211547852,759362800,7.657535791397095,7.685149252872666,7.286697292327881,7.314372938984522,51.45741922107112,0.10491559270382655,0.15098402359337015,-0.0460684308895436,8.286067537158097,7.218765970379747,7.752416753768921,13.767339923507983,-0.01772873417038886,0.03085667504929846
2010-05-17,7.654804343314408,7.699284771081357,7.444725108735173,7.640377998352051,762834800,7.621080541610718,7.677009024778009,7.3078975582122805,7.327157451116582,51.734941882390345,0.09371974951754414,0.13953116877820496,-0.04581141926066082,8.278384813039313,7.2479378378701105,7.763161325454712,13.27354839053079,0.0015753490845414409,0.03085055172186894
2010-05-18,7.723326811930741,7.770511771605472,7.521362022972787,7.584476470947266,782678400,7.602086448669434,7.66018492408151,7.327901697158813,7.337248393070727,50.29559882246414,0.0794206650684508,0.12750906803625414,-0.04808840296780334,8.261984801914474,7.287690138194778,7.774837470054626,12.531383034980037,-0.007343489388792244,0.03080270240463233
2010-05-19,7.498520234705768,7.601305508712131,7.358768664974356,7.463657379150391,1025726800,7.579095268249512,7.624452643184942,7.343121137619018,7.342205608211106,47.236757114351484,0.05767460964370219,0.11354217635774376,-0.05586756671404157,8.26401751525586,7.252958745883055,7.758488130569458,13.031646789393166,-0.01605802941325622,0.027973016771624514
2010-05-20,7.2695082563072875,7.328715975228571,7.099101481680451,7.145686149597168,1282915200,7.553579425811767,7.537404189805347,7.350887203216553,7.334498962775266,40.29164908172457,0.014614615034383327,0.09375666409307168,-0.07914204905868835,8.27276314555128,7.157927524462148,7.715345335006714,14.449588095957369,-0.0435367204715592,0.02851032575353915
2010-05-21,6.997218573520232,7.348252445371374,6.95303909160658,7.282734394073486,1223891200,7.572994804382324,7.491100590581373,7.3609975242614745,7.3324689796889215,44.10611354363952,-0.008355772807107975,0.07333417671303576,-0.08168994952014373,8.2245981136189,7.120408304609249,7.672503209114074,14.391519676368416,0.018997556363746507,0.028628858456517286
2010-05-24,7.431801520821137,7.540597792457473,7.401146341912232,7.416172981262207,754238800,7.551265621185303,7.477477388886979,7.37311541557312,7.335751489554541,47.61521787088244,-0.01561261931393787,0.05554481750764104,-0.0711574368215789,8.16444710475868,7.112216818504869,7.638331961631775,13.77565535956392,0.018156758135689365,0.029116948297242404
2010-05-25,7.193468860628888,7.416170250884204,7.127650695744784,7.369887351989746,1048006400,7.517304277420044,7.457915563996572,7.385966606140137,7.33709015082651,46.52413018358357,-0.024812562139440608,0.039473341578224706,-0.06428590371766532,8.139757695741578,7.086355194501953,7.6130564451217655,13.836788270690088,-0.0062607319889688455,0.028587668849522338
